EnsemblID	U6475-ULDM	I6475-ILDM	I1793-ILDM	I6475-I1793	I6475-U6475	ILDM-ULDM	ULDMA_1	ULDMA_2	ULDMA_3	ULDMB_1	ULDMB_2	ULDMB_3	U6475A_1	U6475A_2	U6475A_3	U6475B_1	U6475B_2	U6475B_3	ILDMA_1	ILDMA_2	ILDMA_3	ILDMB_1	ILDMB_2	ILDMB_3	I6475A_1	I6475A_2	I6475A_3	I6475B_1	I6475B_2	I6475B_3	I1793A_1	I1793A_2	I1793A_3	I1793B_1	I1793B_2	I1793B_3	EnsembleIDversion	KaryotypeBand	ChromosomeScaffoldName	GeneStart	GeneEnd	GeneGCcontent	TranscriptCount	GeneType	GeneDescription	GeneStrand	GeneSymbol
ENSG00000128245	0	0	0	0	-1	-1	11.45757353	11.53754028	11.47460045	11.29556633	11.31858818	11.20206667	11.25878609	11.349196	11.34962747	11.44791149	11.55457591	11.35317027	10.39593452	10.38089338	10.42672447	10.34241322	10.34581215	10.50648573	10.28216395	10.56670649	10.31226295	10.11660701	10.43594049	10.08485171	10.30271179	10.36213963	10.42035181	10.4142252	10.13657041	10.24928967	ENSG00000128245.10	q12.3	22	32340447	32353590	45.04	6	protein_coding	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, eta [Source:HGNC Symbol;Acc:12853]	1	YWHAH
ENSG00000128274	0	0	0	0	-1	-1	7.583828163	7.778655449	7.673873481	6.889560715	7.075944331	7.040555133	7.858703667	7.727621066	7.867375122	7.360388086	7.410303129	6.971441298	6.553185038	6.15560705	6.015385859	6.237226361	6.538776461	6.317567173	6.09495708	5.946310895	6.317506066	6.557256509	6.342951873	6.50943163	6.013445761	6.541412016	6.627874095	6.1271342	6.687371787	6.631168418	ENSG00000128274.11	q13.2	22	43088127	43117304	52.39	5	protein_coding	alpha 1,4-galactosyltransferase [Source:HGNC Symbol;Acc:18149]	-1	A4GALT
ENSG00000128284	0	0	0	0	-1	-1	7.046726129	6.84258595	7.166146768	6.584528084	6.34319779	6.297521178	6.702968646	6.865698771	6.893998491	6.7463173	6.800666442	6.973430289	6.474267937	6.046474384	6.315571178	5.888245027	6.169248289	5.998015831	6.298224746	6.385624464	6.343471412	6.116950094	6.047142844	6.087440136	6.300770058	6.414010148	6.299284895	5.987787218	5.86607884	5.87660479	ENSG00000128284.15	q12.3	22	36536372	36562225	47.22	21	protein_coding	apolipoprotein L, 3 [Source:HGNC Symbol;Acc:14868]	-1	APOL3
ENSG00000128309	0	0	0	0	-1	-1	11.90213738	11.92873084	11.94231127	11.49821092	11.53867399	11.55556763	12.01918232	11.95597873	11.91814386	11.95102568	12.01578296	11.98192237	11.10537892	10.92357577	11.01397506	10.50864635	10.48017933	10.52875763	11.10129872	11.17499446	11.07616198	10.60905144	10.41936625	10.68946477	11.1677937	10.88377889	11.27371528	10.55493233	10.54838618	10.76672821	ENSG00000128309.12	q12.3	22	37415676	37425863	55.28	8	protein_coding	mercaptopyruvate sulfurtransferase [Source:HGNC Symbol;Acc:7223]	1	MPST
ENSG00000128311	0	0	0	0	-1	-1	11.55710344	11.65904807	11.68985888	11.44021166	11.42085453	11.38406443	11.58347519	11.40620363	11.36170034	11.6558217	11.84390479	11.5645783	10.99367446	10.91295975	11.10634258	10.4265917	10.46644284	10.40757537	10.80320447	10.8959105	10.71944109	10.39642895	10.55113084	10.45717204	10.75316232	10.82207703	10.83564526	10.49876741	10.40479376	10.40069438	ENSG00000128311.9	q12.3	22	37406900	37415681	55.99	3	protein_coding	thiosulfate sulfurtransferase (rhodanese) [Source:HGNC Symbol;Acc:12388]	-1	TST
ENSG00000128340	0	0	0	0	-1	0	7.557348274	7.603506339	7.538195727	7.207885828	7.589681124	7.392939743	7.352815223	7.337834223	7.323864927	7.147457178	7.429023521	7.399077531	7.021341198	6.878732749	7.079572943	6.907226953	6.995701505	6.821739917	6.723395418	6.829134988	6.780686583	6.762685721	6.839360912	6.494832946	6.711866231	7.109191124	7.00762388	6.782281194	6.818311532	6.869368156	ENSG00000128340.10	q13.1	22	37621301	37640488	57.65	7	protein_coding	ras-related C3 botulinum toxin substrate 2 (rho family, small GTP binding protein Rac2) [Source:HGNC Symbol;Acc:9802]	-1	RAC2
ENSG00000128342	0	0	0	0	-1	-1	8.963915389	8.997179477	8.708995838	9.295988314	9.250606001	9.308963037	9.285763725	9.588327806	9.613197035	9.054265894	8.967292662	9.389533576	8.358661846	8.163137218	7.997279266	8.467170908	8.528071068	8.512126916	8.65395985	8.633955207	8.598884101	8.186437963	8.060754822	7.747217527	8.452661315	8.126313964	8.638765534	8.026377968	8.028819496	8.109805234	ENSG00000128342.4	q12.2	22	30636436	30642840	58.74	2	protein_coding	leukemia inhibitory factor [Source:HGNC Symbol;Acc:6596]	-1	LIF
ENSG00000128422	0	0	0	0	-1	-1	5.918863168	6.136230008	6.651676647	5.086001067	4.889319765	5.453047493	6.088832774	5.480706483	5.298595232	5.738418283	5.491310814	5.305797771	4.80527091	4.63791849	4.562615152	4.761971883	5.573824618	5.261239171	4.372974437	4.613400786	4.116062228	4.882173632	5.034408443	4.674291759	4.174243987	4.626199148	4.073760764	5.170022857	4.603584302	4.646558105	ENSG00000128422.11	q21.2	17	39775689	39781094	58.64	6	protein_coding	keratin 17 [Source:HGNC Symbol;Acc:6427]	-1	KRT17
ENSG00000129007	0	0	0	0	-1	-1	9.857471581	9.881287732	9.722947162	9.950424836	9.949874347	9.964947739	9.803393938	9.971143892	9.946584113	9.765465059	9.901785052	9.688469168	9.109742711	9.003758353	9.030836355	9.072698398	9.060329796	9.073354804	9.065225678	9.145679151	9.158070195	8.959714689	8.973794738	8.733287417	9.060977206	8.936508537	9.329771445	9.030238061	8.861537404	8.731172348	ENSG00000129007.10	q23	15	68483043	68498417	50.67	8	protein_coding	calmodulin-like 4 [Source:HGNC Symbol;Acc:18445]	-1	CALML4
ENSG00000129250	0	0	0	0	-1	0	13.72848946	13.75460082	13.92092648	13.36693103	13.32681728	13.40478976	13.92233874	13.44988485	13.56370288	14.03844617	13.97317874	14.06013442	13.17421363	12.90678237	13.39369658	12.88862279	12.84446522	12.95003759	13.02125352	13.03957501	12.85982723	12.40252384	12.57345171	12.3863762	13.27317934	13.34956984	13.10553198	12.87623433	12.63451623	12.71995693	ENSG00000129250.7	p13.2	17	4901243	4931696	53.87	4	protein_coding	kinesin family member 1C [Source:HGNC Symbol;Acc:6317]	1	KIF1C
ENSG00000129270	0	0	0	0	-1	-1	10.12289	10.26627359	10.36063568	10.26653885	10.3642763	10.42751726	10.2330862	9.98759152	10.02347849	10.73571194	10.84222172	10.57760834	8.784828009	8.493747223	8.756414586	9.14343739	9.222609773	9.343368932	8.562418811	8.787437234	8.545502767	8.920600353	9.098414087	8.487700538	8.718717149	8.70775442	8.732689328	9.068768736	8.675984363	8.9877552	ENSG00000129270.11	q12	17	34083268	34122711	49.59	8	protein_coding	matrix metallopeptidase 28 [Source:HGNC Symbol;Acc:14366]	-1	MMP28
ENSG00000129295	0	0	0	0	-1	-1	6.39120047	6.139400677	6.078886188	5.997598429	6.044971009	5.911526313	6.454384243	6.250911321	6.290000397	5.969218813	5.918679911	6.101948343	5.223359933	5.379785533	5.569729415	5.14782019	5.074008075	5.135832907	5.267844041	5.653839779	5.671532826	5.170263026	5.315480097	5.066541811	5.370696726	4.650892397	5.320788096	5.095571924	5.000294953	4.880272902	ENSG00000129295.4	q24.22	8	133584320	133687838	39.07	11	protein_coding	leucine rich repeat containing 6 [Source:HGNC Symbol;Acc:16725]	-1	LRRC6
ENSG00000129353	0	0	0	0	-1	0	10.20930585	10.30576091	10.27532086	10.44124744	10.47270836	10.59746622	10.07809235	10.1705903	10.16856441	10.45986657	10.4888948	10.45238449	9.57011211	9.613037814	9.721561839	10.12676851	10.09002466	10.2374206	9.426614218	9.597908481	9.498218043	9.661363585	9.980834439	9.389521963	9.526953699	9.626438623	9.547187058	10.10658443	9.675956225	9.626717048	ENSG00000129353.10	p13.2	19	10713133	10755235	51.73	15	protein_coding	solute carrier family 44 (choline transporter), member 2 [Source:HGNC Symbol;Acc:17292]	1	SLC44A2
ENSG00000129422	0	0	0	0	-1	-1	10.34449365	10.46869877	10.42196478	10.33624034	10.41496867	10.34407417	10.17771015	10.03016927	10.06090361	10.29126494	10.34743628	10.37888425	9.574180734	9.763755906	9.623110011	9.736913236	9.766378903	9.824067499	8.971204427	9.053814184	9.051947735	9.152052633	9.526415768	8.940041775	8.974065957	8.974442219	9.019234791	9.638114266	9.209458863	9.233071332	ENSG00000129422.9	p22	8	17501304	17658426	40.89	30	protein_coding	microtubule associated tumor suppressor 1 [Source:HGNC Symbol;Acc:29789]	-1	MTUS1
ENSG00000129451	0	0	0	0	-1	-1	11.50447087	11.62744777	11.78623603	11.64871829	11.93728673	12.04073423	11.54750228	11.20689453	11.21199558	11.99449638	12.00469106	11.8621162	10.68050364	10.50641263	10.81095738	10.93410353	11.02614877	11.13295486	10.27966295	10.44407306	10.19790547	10.46510971	10.77634061	10.18910517	10.54830292	10.76484682	10.38982862	10.91223697	10.52500169	10.5914249	ENSG00000129451.7	q13.41	19	51515995	51523431	56.29	6	protein_coding	kallikrein-related peptidase 10 [Source:HGNC Symbol;Acc:6358]	-1	KLK10
ENSG00000129455	0	0	0	0	-1	-1	4.91385944	4.505023612	4.951509539	4.547538177	4.420295102	4.6430233	5.022200447	4.847753207	5.232272051	3.890702381	4.705161737	4.161830222	3.907180488	3.52120238	3.995578461	3.892120696	3.608880797	3.877688281	3.978008539	3.743676603	4.036706549	3.622499683	3.867914629	3.731489631	4.110520159	4.208681053	4.154646665	3.935773936	3.624254065	3.748764772	ENSG00000129455.11	q13.41	19	51499263	51505967	53.21	11	protein_coding	kallikrein-related peptidase 8 [Source:HGNC Symbol;Acc:6369]	-1	KLK8
ENSG00000129465	0	0	0	0	-1	-1	9.535241149	9.529030765	9.334738315	9.263854196	9.150696396	9.22194133	9.603778072	10.12871075	10.11148777	9.366266346	9.365186321	9.431951987	8.861743295	8.803322755	8.629188847	8.556552179	8.627981037	8.634058814	9.147847222	8.971808813	9.193180218	8.959475311	8.529047724	9.029076858	8.831297411	8.609468718	8.978105286	8.54158266	8.698790391	8.744458407	ENSG00000129465.11	q12	14	24805227	24809251	55.93	7	protein_coding	receptor-interacting serine-threonine kinase 3 [Source:HGNC Symbol;Acc:10021]	-1	RIPK3
ENSG00000129521	0	0	0	0	-1	-1	13.19405439	13.33307464	13.17936762	13.28138345	13.19650373	13.19228225	13.00425075	13.07924632	13.00998213	13.09228042	13.25521355	12.96695783	12.06605984	12.19112946	12.04109141	11.63062818	11.99383791	12.26738448	11.85029363	12.10234462	12.07027237	11.63233322	11.96501784	10.9320127	11.90570675	12.14943617	12.1355728	11.65032344	11.15945754	11.31521505	ENSG00000129521.9	q13.1	14	34393437	34931980	41.68	11	protein_coding	egl-9 family hypoxia-inducible factor 3 [Source:HGNC Symbol;Acc:14661]	-1	EGLN3
ENSG00000129566	0	0	0	0	-1	-1	11.37593294	11.39671156	11.34007045	11.14246372	10.99397032	11.11808194	11.61409526	11.52234606	11.55312512	11.34792154	11.32236604	11.52446869	10.6306808	10.45223865	10.49212643	10.19206319	10.4537976	10.37168446	10.5475294	10.52917481	10.41917921	9.916431594	10.02232424	9.957735208	10.56735562	10.30110776	10.53764209	10.1579084	10.09500408	10.07473381	ENSG00000129566.8	q11.2	14	20833826	20881588	47.41	12	protein_coding	telomerase-associated protein 1 [Source:HGNC Symbol;Acc:11726]	-1	TEP1
ENSG00000129749	0	0	0	0	-1	0	4.091867359	3.683316446	3.783866797	3.763694326	3.780784419	3.952380581	4.332155833	4.536089253	4.284068782	3.90920522	3.779989925	4.147287488	3.861589729	3.886456208	3.625883257	3.868505466	3.532459218	3.863004267	4.344434897	3.869285064	3.768227782	3.838238108	3.385065676	3.738632255	3.887658082	3.490982586	4.325311494	3.892327871	3.833742249	3.86829647	ENSG00000129749.3	p15.4	11	3686817	3692614	56.26	4	protein_coding	cholinergic receptor, nicotinic, alpha 10 (neuronal) [Source:HGNC Symbol;Acc:13800]	-1	CHRNA10
ENSG00000129925	0	0	0	0	-1	0	12.2683967	12.36886006	12.50050951	12.22787413	12.27009519	12.30795764	12.47790708	12.2995466	12.28555015	12.64853581	12.75800787	12.72914269	12.05849064	11.82740361	12.03318954	11.91949344	11.8842874	11.99411604	11.83361928	11.81823701	11.78472015	11.67299417	11.81741053	11.65176951	12.04200965	12.05807429	11.91472553	11.91990317	11.79888551	11.84591612	ENSG00000129925.6	p13.3	16	420773	437113	61.61	8	protein_coding	transmembrane protein 8A [Source:HGNC Symbol;Acc:17205]	-1	TMEM8A
ENSG00000130055	0	0	0	0	-1	-1	8.574674494	8.612470931	8.540740867	7.808298712	7.759394152	7.850005102	8.491064118	8.719015347	8.573162963	8.383640004	8.349524997	7.971323935	7.15777436	6.687749351	7.094591731	5.721175989	5.887284463	5.948574048	7.231745661	7.413306095	7.013757777	6.015491349	5.617958689	6.388187645	6.817574822	6.715625092	7.128212037	5.639485162	5.861030526	6.109203201	ENSG00000130055.9	q13.1	X	69642881	69653240	51.44	5	protein_coding	glycerophosphodiester phosphodiesterase domain containing 2 [Source:HGNC Symbol;Acc:25974]	1	GDPD2
ENSG00000130066	0	0	0	0	-1	-1	12.00097353	11.98950531	11.8937676	11.93732889	11.89968647	11.82668846	11.88767416	12.03859419	12.04843602	11.71835766	11.69000071	11.52027323	10.72224449	10.63725045	10.6743086	10.50224257	10.55554422	10.44241727	10.86833902	11.22603828	10.94313415	10.40151617	10.58899765	10.08545838	10.80873122	10.44224921	11.01436938	10.4348101	10.26106826	10.17838796	ENSG00000130066.12	p22.11	X	23801290	23804343	43.75	9	protein_coding	spermidine/spermine N1-acetyltransferase 1 [Source:HGNC Symbol;Acc:10540]	1	SAT1
ENSG00000130164	0	0	0	0	-1	-1	11.37163025	11.56863572	11.11912542	11.90680478	12.0360425	11.91330313	10.97456886	11.423966	11.47641861	11.71833111	11.82900631	11.48769802	9.839183473	9.972256265	9.738445422	10.08461519	10.25032591	10.31487007	9.554214083	9.832579705	9.762663272	9.707892575	10.1110238	9.434719177	9.649304083	9.413181286	9.69765476	10.01565985	9.76276693	9.663660908	ENSG00000130164.7	p13.2	19	11200038	11244492	51.08	14	protein_coding	low density lipoprotein receptor [Source:HGNC Symbol;Acc:6547]	1	LDLR
ENSG00000130234	0	0	0	0	-1	-1	11.51240743	11.42586226	11.35991133	11.56477123	11.42720986	11.38013854	11.23975761	11.10829494	11.18744025	11.5138888	11.70338398	11.0646868	9.7176049	10.04281999	9.991351745	8.630861869	9.178231219	8.908819638	9.681715955	10.32730378	9.987489397	8.598415625	8.832663899	8.734292128	9.544804173	9.337282413	9.963803649	8.624959502	8.564629524	8.3296308	ENSG00000130234.6	p22.2	X	15579156	15620271	38.39	5	protein_coding	angiotensin I converting enzyme 2 [Source:HGNC Symbol;Acc:13557]	-1	ACE2
ENSG00000130244	0	0	0	0	-1	0	9.428512131	9.432782974	9.573661772	9.305720071	9.233228039	9.33554405	9.60416735	9.59364882	9.75806837	9.534260917	9.630847593	9.449548719	9.262392433	8.866464278	8.865230497	8.662147155	8.771177326	8.650034723	9.026906389	9.22258313	9.116150311	8.821776415	8.533336641	8.89996536	9.185864619	8.933080358	9.120759056	8.727015408	8.855531112	8.743743621	ENSG00000130244.8	q13.2	19	38893775	38899728	54.79	10	protein_coding	family with sequence similarity 98, member C [Source:HGNC Symbol;Acc:27119]	1	FAM98C
ENSG00000130270	0	0	0	0	-1	-1	5.083351926	5.636208467	5.803415779	6.42275322	6.336479022	6.414759703	5.316524762	5.548425044	5.641479678	6.147329114	6.286696982	6.213770314	5.102852339	4.804992674	4.954661564	5.486851649	5.640669135	5.727848401	5.327362798	5.223110586	5.138934644	5.606068968	5.639293722	5.253069411	4.904327534	4.923507002	5.395701853	5.590190619	5.46227201	5.685272155	ENSG00000130270.12	p13.3	19	1782074	1812275	58.08	9	protein_coding	ATPase, aminophospholipid transporter, class I, type 8B, member 3 [Source:HGNC Symbol;Acc:13535]	-1	ATP8B3
ENSG00000130340	0	0	0	0	-1	-1	10.64041346	10.66421812	10.58621027	11.00204369	11.13179297	11.1216319	10.52164378	10.54645636	10.5994753	10.90565543	10.85221255	10.79557685	9.940360817	10.0894453	10.06809296	10.18117592	10.16146606	10.30632461	9.924110908	10.05926529	9.995661687	9.978023743	10.27162026	9.869920699	9.818666785	9.753495484	9.984637286	10.16777959	9.941499658	9.839752911	ENSG00000130340.10	q25.3	6	158244296	158366109	40.79	1	protein_coding	sorting nexin 9 [Source:HGNC Symbol;Acc:14973]	1	SNX9
ENSG00000130402	0	0	0	0	-1	0	14.68785767	14.78820024	14.7953929	14.87070396	14.93937256	15.00189439	14.63788197	14.4160838	14.47439069	15.26958519	15.3359322	15.47333899	14.32714074	14.36238183	14.71155649	14.66209864	14.60747728	14.82201452	13.87415155	14.04293128	13.87248663	13.9529774	14.48967938	13.81394976	14.13848362	14.56760467	14.000634	14.70198143	14.14266141	14.1634808	ENSG00000130402.7	q13.2	19	39138289	39222223	53.01	11	protein_coding	actinin, alpha 4 [Source:HGNC Symbol;Acc:166]	1	ACTN4
ENSG00000130429	0	0	0	0	-1	-1	10.57804716	10.73399746	10.58431657	10.47013668	10.38297948	10.21019178	10.77940093	10.71269854	10.72052028	10.57919909	10.73706802	10.67632593	10.10960848	9.911587024	10.14895712	9.483527018	9.588699885	9.68106878	10.09926233	10.36824655	10.17572324	9.674535734	9.615882823	9.750331715	10.38767339	10.46136472	10.33870527	9.657120679	9.625144795	9.734539539	ENSG00000130429.8	q22.1	7	98971872	98992424	56.01	21	protein_coding	actin related protein 2/3 complex, subunit 1B, 41kDa [Source:HGNC Symbol;Acc:704]	1	ARPC1B
ENSG00000130522	0	0	0	0	-1	-1	11.87717943	12.01980368	12.11141708	12.25048933	12.26953136	12.26407032	12.14003225	11.97908127	11.96434551	12.4226051	12.66782136	12.39313076	11.52758111	11.32369133	11.45395138	11.32066275	11.35489215	11.45568791	11.13852223	11.58139996	11.27473257	11.02163799	11.18740103	11.11736667	11.60256257	11.60182265	11.59969142	11.40402675	11.22425883	11.28382081	ENSG00000130522.4	p13.11	19	18390563	18392432	69.73	2	protein_coding	jun D proto-oncogene [Source:HGNC Symbol;Acc:6206]	-1	JUND
ENSG00000130529	0	0	0	0	-1	0	12.23641357	12.30193887	12.13924476	12.30306834	12.27050786	12.36765844	12.48254554	12.60340429	12.61929584	12.42784295	12.37803926	12.52556376	11.99646759	11.83219504	11.74041504	11.69258487	11.69448412	11.70481011	12.01588768	11.81867124	11.85266577	11.44283709	11.39964434	11.49387145	11.75225339	11.32790956	11.84598076	11.62136168	11.43332462	11.48985065	ENSG00000130529.11	q13.33	19	49660998	49715093	50.3	15	protein_coding	transient receptor potential cation channel, subfamily M, member 4 [Source:HGNC Symbol;Acc:17993]	1	TRPM4
ENSG00000130545	0	0	0	0	-1	0	9.782203851	9.934138436	9.84868951	9.713501019	9.877432512	9.993474117	9.887719398	9.69559826	9.703599243	10.12996268	10.18174982	10.0657149	9.413434355	9.208843343	9.439106954	9.371502101	9.460266793	9.433555976	9.298477427	9.434705074	9.20934845	9.248872626	9.443277755	9.148135128	9.482647163	9.343073919	9.333610868	9.472929948	9.371970809	9.364793292	ENSG00000130545.11	p13.3	19	6463788	6467232	59.94	4	protein_coding	crumbs homolog 3 (Drosophila) [Source:HGNC Symbol;Acc:20237]	1	CRB3
ENSG00000130590	0	0	0	0	-1	0	7.076292211	7.139546889	7.06961212	7.305796439	7.162323566	7.267782817	7.453982225	7.499234066	7.590856987	7.509323086	7.525155658	7.444229296	6.762208142	6.875518005	6.793313579	6.808004093	6.664436823	7.008204175	6.981835672	7.193114682	7.120259513	6.609065258	6.658574465	6.677669776	6.921387401	7.071742471	7.24059048	6.539465437	6.807373179	6.777639363	ENSG00000130590.9	q13.33	20	62605466	62611361	61.55	4	protein_coding	sterile alpha motif domain containing 10 [Source:HGNC Symbol;Acc:16129]	-1	SAMD10
ENSG00000130598	0	0	0	0	-1	-1	5.303209472	5.223525739	5.115457234	5.059164796	4.896540222	5.305301774	5.489338904	6.31257685	6.433956197	5.157926865	4.306242771	5.216162806	4.639842	4.582319566	4.313556943	4.524719662	4.725908447	4.519621088	5.557952132	5.122766039	5.211321363	4.822780888	4.592520167	4.449878556	5.109280821	4.429175933	5.111008065	4.342257973	4.483943426	4.449471954	ENSG00000130598.11	p15.5	11	1860219	1862910	65.12	5	protein_coding	troponin I type 2 (skeletal, fast) [Source:HGNC Symbol;Acc:11946]	1	TNNI2
ENSG00000130751	0	0	0	0	-1	0	5.8249749	6.026151892	5.805379061	5.235721671	5.487548533	5.257857871	5.935346592	5.950335373	5.990307426	5.792987285	5.718766549	5.682831161	5.509823092	5.52440031	5.329559652	5.156342803	5.291307675	5.015370164	5.360836108	5.037482431	5.293176227	5.144763934	5.09589138	5.26205767	5.514964083	5.94544871	5.34152606	5.231742971	5.244352571	5.402418305	ENSG00000130751.5	q13.32	19	47523077	47549033	55.35	8	protein_coding	neuronal PAS domain protein 1 [Source:HGNC Symbol;Acc:7894]	1	NPAS1
ENSG00000130787	0	0	0	0	-1	0	12.4397054	12.36036061	12.2595218	12.09317212	11.99301419	11.94674761	12.88819167	12.90046954	13.08440164	12.25069095	12.14493858	12.50748417	11.96924494	11.73402373	11.54058693	11.56082023	11.66030862	11.56702225	12.05429271	11.88496941	11.928057	11.54303864	11.29963884	11.7453954	11.90161563	11.55000204	12.02866524	11.4549231	11.59682918	11.64765891	ENSG00000130787.9	q24.31	12	123319000	123347507	59.16	10	protein_coding	huntingtin interacting protein 1 related [Source:HGNC Symbol;Acc:18415]	1	HIP1R
ENSG00000130813	0	0	0	0	-1	0	8.741298474	8.779271187	8.674513838	8.435942638	8.36214477	8.439084457	9.3442129	9.487105693	9.519629701	8.481608115	8.574441766	8.802362837	8.242227465	8.169560367	7.727881365	7.744351381	8.21644767	7.927130007	8.697248364	8.713495028	8.737906335	8.150715724	7.731345334	8.166662145	8.59591864	8.177225424	8.812049031	7.705545767	8.089431151	8.129690221	ENSG00000130813.13	p13.2	19	10196798	10203928	56.65	11	protein_coding	chromosome 19 open reading frame 66 [Source:HGNC Symbol;Acc:25649]	1	C19orf66
